spatial_id,Mental Health Score,Mental Health Binary,Unemployment Rate,High Education Rate,Average Income,Median Age,Recent Immigrant Rate,Rented Rate,Visible Minority Rate,Visible Minority Binary,Work Stress Score,Work Stress binary,Rate of Regular alcohol,Active transportation,Rate of Active population,Rate of Daily Smokers,Total Population,Food Insecurity score,Food Insecurity binary,Diabetes Type 2 rate,Diabetes,Overweight,Obese,Residential Instability,Material Deprivation,Ethnic Concentration,Residential Instability quintiles,Material Deprivation quintiles,Ethnic Concentration quintiles
5350586.02,3.753909393,0,10.2,28.3177,180671.8073,48,9.328,18.2587,19.955,0,2.880347917,1,49.156,45.5567,50.7967,5.2629,3558,1.039261482,0,9.8244,0,32.1638,17.2398,-0.477413832,-0.34625663,0.024810699,2,3,3
5350587.01,3.80614642,0,5.2,30.8725,184913.4655,48,6.211,8.9883,13.4726,0,2.939372297,1,46.8115,47.756,53.2105,4.8049,6940,1.038063281,0,9.1105,0,31.6547,15.019,-0.744720294,-0.810063149,-0.351449281,1,1,2
5350587.02,3.821406227,0,7.6,33.882,187223.4866,48.8,4.7509,13.4892,10.7176,0,2.92723711,1,49.8623,48.6785,55.7045,4.5723,6494,1.034034406,0,9.4612,0,32.6429,15.0004,-0.464976181,-0.716471618,-0.622596403,2,1,1
5350590,3.423298594,1,10.6,16.9526,85120.7483,38.4,1.3868,39.7315,8.79,0,2.666226491,0,56.5215,41.4505,45.9489,19.2621,5347,1.17879833,1,10.03,0,29.8645,29.9292,0.547426197,0.400156554,-0.355151329,4,4,2
5350591.01,3.903688751,0,5.7,22.4692,129738.118,37.3,1.2616,7.5491,6.9568,0,2.96530842,1,56.688,45.1882,70.1563,10.9225,6181,1.051433023,0,2.6037,0,33.1035,16.9061,-0.664735273,-0.675449406,-0.372227087,2,2,2
5350591.02,3.853489466,0,7.3,17.9931,125659.3386,36.3,1.2081,15.272,3.4173,0,2.865361755,1,58.5537,43.3609,60.1082,11.9231,5794,1.081469118,0,5.1251,0,30.3461,21.4485,-0.534571516,-0.270261267,-0.21842604,2,3,2
5350592.01,3.662881387,1,9.8,21.6434,99832.129,38.8,1.3249,39.1919,11.2326,0,2.787133366,0,56.3208,42.2815,56.1026,12.9711,7594,1.116633283,0,7.5381,0,30.5068,25.6179,0.214554351,0.181958161,-0.218223307,4,4,2
5350592.02,3.86579154,0,8.5,25.7916,140704.2308,37,2.1249,6.664,4.2787,0,2.961366278,1,63.1775,42.221,65.5616,9.7137,7993,1.03795171,0,5.8129,0,35.1526,21.3929,-0.728788583,-0.775685174,-0.14228621,1,1,2
5350593,3.843501284,0,6.3,26.6356,167555.1865,46.7,4.1037,6.8774,8.5547,0,2.874919718,1,64.8562,44.611,61.0498,6.6379,10579,1.026795655,0,6.6839,0,35.5089,22.5398,0.08907,0.0357,0.8508,3,4,4
5350600.01,3.938814067,0,9.6,69.7849,383083.9823,46.1,3.311,5.352,24.8591,0,2.960239778,1,64.2599,54.7998,64.8531,4.2619,6565,1.015324818,0,7.2599,0,37.0699,17.8631,-0.973886499,-0.885499227,0.283471437,1,1,3
5350600.02,3.859720968,0,8.2,53.5641,185930.1723,43.2,3.778,6.9995,52.8136,1,2.788440641,0,49.7387,56.294,68.7854,6.3935,7286,1.028417628,0,5.0857,0,24.8353,13.7804,-0.968427556,-0.509081272,1.106194029,1,2,4
5350601,3.973431653,0,6.5,69.0539,474077.4122,44.2,5.9278,5.4584,25.9061,1,2.999429303,1,61.3811,53.0374,65.3819,4.4388,4663,1.014734181,0,5.5204,0,35.759,16.4539,-0.629266763,-1.054166218,0.929822879,2,1,4
5350602,3.883879177,0,8.3,67.9181,563855.6087,48.6,5.7132,20.2625,18.8617,0,2.99186313,1,68.342,50.1836,60.9866,4.4442,5482,1.022553952,0,7.3535,0,40.1887,19.1307,-0.130380312,-1.119582544,-0.062114215,3,1,2
5350603,3.665930977,1,6.3,41.6364,95803.0881,43,11.2642,69.458,32.257,1,2.959105924,1,53.2012,54.232,56.554,12.047,5791,1.174651771,1,6.1762,0,30.0887,22.311,1.806802123,0.001706557,0.843045851,5,3,4
5350604,3.696311348,1,11.3,54.7697,246473.9667,57.4,6.7281,51.3085,12.2966,0,3.105565114,1,53.7493,49.5104,48.245,7.1409,2643,1.045200694,0,8.8112,0,34.273,19.4537,1.37432747,-0.705812575,-0.300881523,5,2,2
5350605,3.748487619,0,6.8,59.2832,400079.7963,54.6,7.0718,31.1321,15.4103,0,2.827137888,1,57.3589,51.0123,50.9429,5.5193,2998,1.036589656,0,9.6576,0,32.6508,19.6905,0.369754229,-1.116304216,-0.155349029,4,1,2
5350606,3.697596445,1,8.5,35.547,115433.5873,46.3,3.8802,36.5197,30.2609,1,2.857422048,1,50.7971,52.33,53.7556,10.0097,5327,1.142964555,1,7.5852,0,28.6169,21.2459,0.265215793,0.200525626,0.150168285,4,4,3
5350607,3.842997208,0,7.8,43.4921,154944.9199,46.1,2.3004,13.8219,20.4396,0,2.872524845,1,64.8517,49.0079,60.0423,8.0232,3048,1.045287104,0,7.4668,0,35.9259,21.129,-0.416176481,-0.643936692,0.587478783,2,2,4
5350608,3.824487587,0,7.6,38.3322,155454.1893,42.5,3.9548,19.3548,26.55,1,2.854177493,1,59.4144,48.8633,61.5661,10.7901,2742,1.07485407,0,5.2592,0,28.7603,21.4227,-0.341501485,-0.271601784,1.120838315,2,3,4
5350609,3.945562593,0,4.5,54.8656,274047.6018,44.3,6.9854,10.8159,21.0167,0,2.977512004,1,59.2628,51.6614,62.7606,4.9309,3226,1.026345268,0,6.127,0,34.6094,17.2903,-0.670606791,-0.88469227,0.117100683,2,1,3
5350610.02,3.934432928,0,8.6,58.7972,204034.6338,43.6,5.831,6.6192,35.6725,1,2.749192254,0,50.2531,49.9378,65.8748,4.727,9747,1.021958478,0,5.3568,0,24.2754,18.4348,0.08907,0.0357,0.8508,3,4,4
5350610.03,3.571486263,1,7.5,48.153,128355.549,60.2,5.88,45.5839,13.853,0,2.93622371,1,50.1653,48.9463,42.7953,7.3399,5183,1.060746369,0,10.0633,0,32.4151,21.6237,1.252310002,-0.548663484,-0.39465418,5,2,2
5350610.04,3.694091927,1,4.9,48.5393,138916.2386,57.1,2.5134,26.5406,12.8405,0,2.960756243,1,53.2717,44.6426,46.2347,7.4679,3341,1.054880707,0,9.8487,0,33.7614,20.9665,0.257788062,-0.601088151,-0.097664094,4,2,2
5350611,3.873126823,0,8.9,41,171519.3132,46,1.9474,5.3961,15.4995,0,2.789741981,0,63.2849,48.5025,61.802,7.4002,5155,1.034861739,0,6.9863,0,34.2819,20.8003,-0.721355476,-0.629132838,0.114934665,1,2,3
5350612.01,4.016854532,0,36.4,34,92561.6461,32.4,16.9014,36.3636,0.01,0,3.046151024,1,64.6314,50.4181,67.9054,10.0203,79,1.075514259,0,1.7895,0,36.8732,16.4217,0.141593775,-1.63322661,0.512686643,3,1,4
5350612.03,3.92808977,0,8.2,59.9006,192367.4388,42.1,6.1817,12.2864,40.7682,1,2.789913778,0,52.0838,57.211,67.734,6.0338,6873,1.053704077,0,3.9655,0,24.8125,15.9115,-0.575307419,-0.617019473,0.876306648,2,2,4
5350612.05,3.844814294,0,10.7,55.7509,205798.0454,45.6,5.985,20.8051,28.3548,1,2.931119683,1,58.9558,55.5637,62.376,7.9521,6528,1.076454459,0,5.702,0,32.5229,19.0396,-0.442438682,-0.355318693,0.402229655,2,3,3
5350612.08,3.925002235,0,9.5,49.7076,159451.7123,41.8,4.5064,12.0461,49.9141,1,2.803537089,1,51.8989,54.2026,68.5039,6.5733,5820,1.044668591,0,3.6739,0,24.098,15.8754,-0.720501206,-0.432653847,0.899044721,1,2,4
5350612.1,3.287622479,1,37.9,30.303,86353.4658,57.4,35.8491,9.5238,0.01,0,2.406306639,0,49.0742,47.2478,45.4534,19.8546,63,1.342643499,1,13.9131,1,33.1391,23.6338,0.222062388,-1.79554583,-0.581050802,4,1,1
5350612.11,3.939523889,0,6.2,58.8434,239442.8407,41.6,5.2103,4.7493,33.349,1,2.827645666,1,51.4034,53.9088,68.4706,4.7499,6372,1.016219273,0,4.0466,0,26.8672,14.6086,-0.956367528,-0.975365361,0.84352499,1,1,4
5350612.12,3.924813542,0,6.1,51.4,201021.236,41,4.1284,7.3339,34.0394,1,2.811388243,1,55.4113,54.6321,69.1563,5.5802,7412,1.028364404,0,4.3211,0,26.7398,16.1094,-0.942560336,-0.919380149,0.500430097,1,1,4
5350612.13,3.80787129,0,6,59.5694,230165.5545,47.2,4.5488,7.0175,22.5483,0,3.003687794,1,55.0773,51.8475,56.424,5.8073,4089,1.019706077,0,7.4189,0,32.0025,17.9243,-0.382120704,-0.881642347,0.374089795,2,1,3
5350612.14,3.921603242,0,10.1,52.0521,179044.5436,43.3,6.6939,13.7626,33.3836,1,2.756893271,0,54.9992,55.752,69.7453,7.3416,4646,1.033637595,0,4.4177,0,26.898,16.5559,-0.458970547,-0.742473769,0.974207275,2,1,4
5350612.15,4.078084773,0,5.3,65.8649,203772.0376,40.1,7.4977,12.8319,49.2786,1,2.857624059,1,56.9484,44.2199,63.1834,3.6386,7555,1.039242282,0,1.2949,0,28.8627,19.7478,-0.57854488,-0.892087165,0.960607086,2,1,4
5350612.18,4.010334588,0,6.5,53.5795,178251.777,39.4,8.3521,11.5674,42.6842,1,2.678543523,0,43.5383,50.2593,69.989,4.2421,4873,1.025018054,0,2.5176,0,22.1413,13.62,-0.877081048,-0.874706173,1.022550697,1,1,4
5350612.19,3.950949651,0,9.4,56.6122,198042.3075,39.3,6.6682,11.5751,44.6609,1,2.699703395,0,47.2032,57.1837,72.1326,5.7471,4364,1.025595667,0,3.4506,0,23.6153,12.7271,-0.771047751,-0.846239156,0.86477002,1,1,4
5350612.2,3.951898866,0,8,58.5586,194279.8704,40.8,5.1244,2.7417,44.0782,1,2.720151066,0,44.6547,49.3952,69.2321,4.6831,4703,1.01545989,0,3.5528,0,18.059,13.5149,-0.947684208,-0.915982975,0.961438618,1,1,4
5350612.21,4.076041872,0,7.8,63.4375,182659.9593,35.7,5.8964,12.6692,49.7966,1,2.847106473,1,55.5495,49.536,63.2383,3.6175,7129,1.036136789,0,0.879,0,28.8484,19.8243,-0.992383843,-0.804212182,1.189700491,1,1,4
5350612.22,4.065010539,0,8.1,62.5301,189167.4737,35.3,7.263,12.2162,55.0465,1,2.79609212,0,59.1552,45.6554,65.2856,3.4345,7857,1.036833354,0,1.0021,0,29.718,19.0878,-0.854167946,-0.839887293,1.533297711,1,1,5
5350612.23,3.997705585,0,10,56.447,206309.9791,39.8,8.1215,7.2812,45.3365,1,2.717354602,0,43.1539,51.1566,70.4902,3.3216,5393,1.017910698,0,2.2886,0,20.1252,13.2487,-0.821752805,-0.849535306,1.164392407,1,1,4
5350612.24,3.994256865,0,7.2,65.8904,262297.1518,39.8,10.7388,10.2727,56.9379,1,2.83430725,1,50.642,50.3802,66.7318,4.1458,9340,1.045081983,0,2.7017,0,24.7024,15.946,0.08907,0.0357,0.8508,3,4,4
5350612.25,3.919851652,0,9.4,62.5291,225824.0517,42.1,4.1543,6.6748,49.5355,1,2.800424855,1,50.0042,54.3829,67.776,5.8983,5705,1.027646591,0,4.2601,0,25.3883,14.901,-0.982774991,-0.817176264,1.010148899,1,1,4
5350612.26,4.027663919,0,4.5,56.7279,116199.6121,38.4,15.595,36,40.3969,1,3.069087586,1,71.4295,53.9435,72.3328,6.5292,5946,1.053112345,0,2.2289,0,32.6587,17.4746,1.446841453,-0.872277798,1.470868686,5,1,5
5350612.27,3.929250474,0,9.6,56.1867,174158.351,42.4,6.6875,13.4522,39.3821,1,2.801677787,1,54.3042,53.8918,67.2682,6.4183,5891,1.03970082,0,4.7045,0,26.2632,17.2089,-0.387573624,-0.77271548,0.728420017,2,1,4
5350613.01,3.797856366,0,8.5,40.025,131027.1989,42.9,4.6171,16.8005,26.1487,1,2.823655831,1,60.5443,51.5224,60.531,11.3048,4505,1.102519276,0,6.5631,0,28.1196,21.675,-0.446092954,-0.395736797,0.314106069,2,2,3
5350613.03,3.684745497,1,9.9,43.1479,113315.8717,43,3.1235,38.6683,29.6059,1,2.888478597,1,52.9878,51.5251,57.0604,12.3975,4212,1.146511257,1,6.4703,0,29.8913,22.2059,0.298395605,0.038836499,0.82086899,4,4,4
5350613.04,3.776474762,0,16.4,44.0066,95042.0931,37.6,3.6924,49.8208,40.0172,1,2.903536931,1,48.1415,61.9052,58.2978,12.4925,4643,1.141359235,1,4.9508,0,28.4613,19.7766,1.334750717,0.176174752,0.684202687,5,4,4
5350614.01,3.882460289,0,3.8,49.4051,176038.9425,44.4,1.9414,3.22,21.9692,0,2.849472434,1,72.9801,51.4516,64.8712,7.967,3250,1.024552321,0,6.3713,0,39.2136,23.5556,-0.735143891,-0.892071641,-0.012214123,1,1,3
5350614.02,3.833962717,0,7,43.6782,159288.2051,45.3,1.7237,2.7624,19.8428,0,2.837937526,1,66.9441,51.5114,60.9683,9.5218,4072,1.050503063,0,6.9438,0,35.1375,21.5263,-0.430269789,-0.610941771,0.087629722,2,2,3
5350615,4.063093518,0,7.2,65.9036,168509.6983,32.7,25.2121,23.2667,71.3989,1,2.896230948,1,61.4892,45.5906,61.1882,4.8629,11559,1.035982223,0,0.9215,0,35.4855,19.14,-0.064724281,-0.971721696,2.133897454,3,1,5
5350620.01,4.060444405,0,6.7,45.3582,141202.5324,34.1,14.2494,13.6979,60.0982,1,2.920673637,1,68.8782,53.2944,68.3176,6.4318,12225,1.049667543,0,1.022,0,35.0503,21.3173,0.08907,0.0357,0.8508,3,4,4
5350620.05,4.056064429,0,5.3,47.5175,191086.6511,34.2,6.6127,1.5674,50.5302,1,2.836816765,1,58.4778,51.153,67.8733,4.219,5187,1.030035761,0,0.9375,0,30.4083,17.4583,-1.359495301,-0.77417077,0.725396376,1,1,4
5350620.06,4.089261853,0,7.5,46.0733,126599.1939,32.8,12.371,11.6409,59.8387,1,2.858497699,1,65.0592,50.5578,65.1521,5.3419,8431,1.052955796,0,0.5823,0,35.4688,22.8336,-0.695821982,-0.512112718,1.536113622,2,2,5
5350620.07,4.104449531,0,6,50.9786,168855.9813,32.3,8.432,3.5811,57.3662,1,2.786776656,0,61.6607,50.0506,68.1548,3.7999,6333,1.03645269,0,0.6895,0,30.0173,21.0275,-1.658323001,-0.474941554,1.060760176,1,2,4
5350620.08,4.062489482,0,8,49.3908,135970.388,32.9,16.0482,12.1361,65.8768,1,2.907845373,1,65.2325,49.9346,61.6216,4.926,10213,1.053850141,0,0.8961,0,37.4688,20.461,0.08907,0.0357,0.8508,3,4,4
5350620.09,4.114385727,0,5.8,46.1429,138873.8849,33.3,10.5686,14.8851,51.4043,1,2.889607265,1,67.1909,50.7644,63.8562,5.2409,6480,1.052833278,0,0.6221,0,38.3589,21.8237,-0.876587493,-0.558318838,1.519776947,1,2,5
5350620.1,4.037909495,0,4.8,54.298,165493.7972,33.2,12.0832,8.2647,62.5151,1,2.900501072,1,64.452,46.997,62.1498,4.6799,14862,1.036814992,0,0.8229,0,36.5401,20.7578,0.08907,0.0357,0.8508,3,4,4
5350620.11,4.085219674,0,6.6,51.0363,135628.8494,32.7,20.642,18.5826,66.1191,1,2.925818602,1,67.6611,45.7965,62.7517,5.5374,18081,1.057124559,0,0.3959,0,38.8732,22.9049,0.08907,0.0357,0.8508,3,4,4
5350620.12,4.104187687,0,7.5,50.6552,136727.5649,31.9,23.4063,13.7616,68.8063,1,2.944922891,1,70.256,45.0897,61.8874,5.1663,31330,1.041001123,0,0.234,0,40.7372,22.8292,0.08907,0.0357,0.8508,3,4,4
5350620.13,3.808574952,0,3.5,27.6656,153430.001,51.4,15.1625,14.5173,16.0019,0,2.855103277,1,62.1859,46.3036,60.0768,9.5343,4187,1.073744325,0,6.457,0,32.8088,22.1775,-0.489245354,-0.677330913,-0.372025115,2,2,2
5350621,3.756947207,0,4.6,31.7035,138685.6092,45.7,6.7178,8.8134,9.6527,0,2.885497537,1,67.8305,41.0827,55.072,9.8962,8091,1.051966264,0,7.8336,0,36.0281,26.39,-0.50447078,-0.696859613,-0.034942813,2,2,3
5350622,3.720544604,0,5.5,31.5291,124163.306,39.5,2.6959,21.6065,13.0205,0,2.816420767,1,63.3882,41.0979,55.5009,11.037,6820,1.081024567,0,7.7254,0,33.043,26.5578,-0.34779984,-0.312543274,-0.070003144,2,3,2
5350623,3.526249878,1,8.2,29.5633,101532.0382,51.8,9.0101,46.8085,17.3677,0,2.992502446,1,48.9039,43.5441,44.6576,11.8192,5349,1.100213187,0,10.5113,0,31.989,23.6977,0.846575738,0.005904478,-0.487648013,4,3,1
5350624,3.689028569,1,3.5,24.4528,126831.0046,41.9,3.8403,21.1462,12.5505,0,2.81299017,1,60.759,41.3753,54.58,10.0826,5936,1.081410786,0,7.9499,0,32.6741,27.4382,-0.48053566,-0.339343894,-0.160399371,2,3,2
5350625,3.65267073,1,14.2,30.0813,118634.362,34.9,7.3801,39.7727,5.9536,0,2.848919081,1,70.0212,39.6173,53.3785,10.1228,991,1.099977608,0,10.0508,0,32.8201,29.4011,0.909723315,-0.287698267,0.993469843,5,3,4
5350626,3.896653532,0,6.6,40.9787,215341.3788,49.1,6.7164,7.8795,14.9341,0,2.953197448,1,72.0619,43.5839,67.9783,7.0211,7667,1.024163483,0,5.2631,0,43.6919,23.203,-0.694657595,-0.773949981,-0.556317793,2,1,1
5350630,3.77192142,0,7.5,26.9733,177269.7587,46.9,1.4123,15.0772,25.4567,1,2.733797044,0,67.105,38.1359,58.6352,10.8561,3394,1.040498846,0,7.0903,0,27.687,23.3631,-0.592564702,-0.40383892,-0.219718254,2,2,2
5350631.02,4.005900262,0,3.4,35.8513,169108.5967,36.3,4.8537,3.7335,11.7188,0,2.874821484,1,60.9919,47.6196,70.2526,8.0661,6016,1.021818802,0,2.7664,0,29.5512,16.1135,-1.035732698,-1.061293035,0.178057152,1,1,3
5350631.03,4.082246144,0,6.1,39.1215,236272.2604,35.7,2.5636,1.5646,11.2983,0,2.969681235,1,59.1273,48.1637,72.8747,4.8865,5461,1.019914524,0,2.7379,0,28.1237,13.0205,-1.295399252,-0.999154278,0.097118803,1,1,3
5350631.04,4.01971089,0,8.6,35.3696,184275.8909,37.3,3.4386,3.5215,15.3579,0,2.919059055,1,55.454,50.1804,69.8183,6.5167,6049,1.022389791,0,2.8698,0,28.122,14.6073,-1.284377829,-0.937073909,-0.120651363,1,1,2
5350632,3.676611975,1,8.5,29.8161,120017.1015,45.8,2.8252,17.4348,6.4788,0,2.845213541,1,63.2343,42.265,54.0429,11.2244,4754,1.074565317,0,10.0873,0,34.609,26.1539,-0.119169491,-0.575374798,-0.487983124,3,2,1
5350633,3.694300906,1,3.1,23.1383,118492.4517,40.9,0.7425,19.1608,7.577,0,2.844977367,1,57.4789,39.9801,53.3548,13.2923,3537,1.094556299,0,7.7733,0,32.0567,24.5179,0.187906845,-0.519434172,-0.17241472,4,2,2
5350634.01,3.988723546,0,9.2,42.8973,174962.5198,40.8,1.2959,3.1064,8.2937,0,3.048479731,1,62.4225,48.4338,65.9854,5.8855,4630,1.028222135,0,4.2296,0,32.7889,17.5412,-0.864612558,-0.924078112,-0.317228213,1,1,2
5350634.02,3.651619131,1,7.5,24.1196,123360.2119,46,0.8726,12.2608,5.108,0,2.830854483,1,66.6428,38.2944,51.547,11.159,3798,1.065999868,0,10.2295,0,36.2534,28.9007,-0.315227639,-0.488695863,-0.529904045,3,2,1
5350635,3.719687117,0,6.9,31.7006,135402.0326,45.8,1.1295,34.3726,8.1333,0,2.830756979,1,54.5958,42.8644,55.1257,9.381,6332,1.068412904,0,8.7116,0,30.9456,22.9478,0.189589693,-0.375570317,-0.489183616,4,3,1
5350636,3.6928203,1,5.7,29.374,131063.3443,42.3,2.5907,19.9013,7.8592,0,2.889090017,1,67.3289,40.3226,57.6094,12.2118,3410,1.069351886,0,7.9162,0,34.4101,26.7448,-0.388323945,-0.521965635,-0.429792981,2,2,2
5350637,3.789122525,0,7.4,34.0816,197034.5846,45.7,3.1673,9.4156,6.656,0,2.876538867,1,69.2851,38.8,61.3422,9.7704,8128,1.030866359,0,5.858,0,34.8743,27.0572,-0.560585063,-0.654079063,-0.473874815,2,2,2
5350638,3.668286984,1,7,18.008,111801.6341,42.5,1.9502,23.539,4.832,0,2.814994547,1,56.4897,42.111,55.784,12.7606,6519,1.08549182,0,8.1023,0,28.9711,26.2304,-0.211176153,-0.181830971,-0.655654052,3,3,1
5350639,3.863513101,0,4.5,20.5904,130812.3279,40,1.5438,10.5452,8.2522,0,2.91335365,1,57.9259,45.7138,66.0981,7.9483,4932,1.056138578,0,5.1043,0,32.3361,20.3531,-0.799767135,-0.545731208,-0.642307335,1,2,1
5350800.01,3.725764502,0,9,29.9253,111141.659,41.2,7.4615,22.2561,42.9515,1,2.981663766,1,61.0388,47.6006,54.3778,11.7957,3632,1.107687679,0,6.2635,0,29.2939,24.5135,0.974260623,-0.444073199,0.372964666,5,2,3
5350800.02,3.558570348,1,11.4,16.5145,101196.3626,45.3,0.9558,24.3612,20.8213,0,2.793568744,0,57.5123,42.0479,50.3239,15.257,4505,1.14394573,1,10.3705,0,30.1054,27.2676,0.081643045,0.129785058,0.133984342,3,4,3
5350801.01,3.548270468,1,11.1,27.1925,112402.565,45.5,0.7084,11.7052,29.6401,1,2.776490057,0,61.7926,39.327,47.0208,15.1912,3529,1.11754409,0,10.8805,1,30.0187,29.998,-0.211687318,-0.217628182,0.067381097,3,3,3
5350801.02,3.822276571,0,9.7,41.5105,162182.4298,44,4.3019,6.3279,32.4021,1,2.839809264,1,62.5939,51.9847,62.3583,8.6861,6407,1.037495255,0,5.8889,0,33.1035,22.0149,-0.760425979,-0.652419567,0.125177114,1,2,3
5350802.01,3.738059734,0,7.4,43.1766,161372.8897,43.5,3.6711,7.2853,55.6616,1,2.919393165,1,50.803,43.2043,52.6963,7.1901,3983,1.048365692,0,8.1834,0,33.396,17.6928,-0.92985456,-0.560113175,0.674046603,1,2,4
5350802.02,3.773533705,0,5.6,48.2079,180484.2067,44.1,6.4925,7.6044,44.2207,1,2.903035997,1,51.8258,47.2171,54.9891,4.7788,6307,1.047569127,0,9.3427,0,35.9063,18.1403,-0.836967855,-0.834547544,0.44520263,1,1,3
5350803.03,3.811467575,0,8.2,37.3663,176152.6718,42.5,2.1652,11.8443,54.4083,1,2.858493366,1,56.5337,58.2197,69.0119,10.0042,5501,1.08933801,0,4.2718,0,32.0414,18.8117,-0.613582158,-0.419645368,0.57722968,2,2,4
5350803.04,3.958159841,0,10.1,39.7461,172515.7449,38.2,6.09,9.9174,61.3846,1,2.764783885,0,60.7473,57.266,71.6407,6.7399,6601,1.040670361,0,1.9394,0,32.2077,15.8062,-1.0124021,-0.51026079,0.724532621,1,2,4
5350803.05,3.93823765,0,8.6,36.5265,152543.907,38.7,1.1273,2.1267,58.4633,1,2.79848052,0,62.7752,56.5874,72.5596,7.8874,6924,1.033348725,0,2.2487,0,32.1106,18.9647,-0.909778728,-0.697025506,0.653397788,1,2,4
5350803.06,3.842657419,0,9,36.0805,145901.147,40.9,2.2226,11.4838,60.1517,1,2.833832888,1,62.1756,54.7657,68.7383,10.5461,5669,1.101986619,0,3.19,0,32.7308,19.2945,-0.8316572,-0.187316847,0.587538464,1,3,4
5350804.01,3.893976943,0,9.9,36.8988,172584.7871,42.7,1.8236,4.3497,44.2118,1,2.867579825,1,63.2716,51.9868,66.4789,8.2545,7403,1.040708094,0,4.4388,0,35.2944,19.1965,-0.932560829,-0.81773269,0.372911867,1,1,3
5350804.05,3.85312421,0,9.6,39.7412,159185.9732,41.2,1.7635,8.592,46.4394,1,2.801030538,1,59.9276,54.1058,67.2573,9.1753,6923,1.059628008,0,4.0446,0,31.5633,19.9677,-1.016844387,-0.574350419,0.456997615,1,2,3
5350804.06,3.787549118,0,10.2,32.3984,121644.8205,42.3,0.9762,8.2028,44.0286,1,2.856023019,1,58.5628,52.4495,61.2769,9.7538,3073,1.114626557,0,4.697,0,30.0036,22.3727,-0.628347257,-0.129758956,0.296944111,2,3,3
5350804.07,3.710269214,0,11.7,31.1807,103937.2228,40.8,2.0328,31.8799,57.2641,1,2.898482836,1,54.5402,50.426,58.8032,15.5882,4123,1.220493886,1,3.2805,0,24.1799,24.3683,0.091492866,0.753372184,0.721302768,3,5,4
5350804.08,3.825768672,0,8.1,36.0037,169470.3365,44.2,3.89,1.2156,45.2154,1,2.810234877,1,65.4509,51.386,68.1653,10.8593,3877,1.052408267,0,5.1956,0,31.7384,20.4426,-0.920054543,-0.499236818,0.393269463,1,2,3
5350804.1,3.562556003,1,7.8,30.5999,97446.278,48.3,1.7073,25.9457,45.5542,1,2.87036392,1,46.1298,48.7724,46.207,11.3256,4926,1.185032875,1,7.889,0,26.3435,22.9507,0.567048187,-0.13481812,0.374320842,4,3,3
5350804.11,3.780483616,0,8.8,27.0596,95690.4897,42,2.8362,12.3721,66.3528,1,2.963395808,1,50.1793,51.9955,60.1534,10.4285,5629,1.140518727,1,4.4158,0,26.6888,21.5662,0.107566448,0.061166413,1.157762779,3,4,4
5350804.12,4.031570127,0,8,41.0306,128878.4308,33.6,17.7042,9.8264,80.5745,1,2.885412361,1,66.4036,47.2052,67.4082,7.5527,9086,1.063752672,0,0.6516,0,37.5552,23.1516,-0.783064258,-0.427624999,1.353630619,1,2,5
5350804.13,3.907899231,0,10.7,31.9225,133886.1583,36.2,1.8902,11.6038,77.4583,1,2.858978534,1,51.818,59.1346,71.8409,8.0131,4973,1.122333106,1,1.5387,0,25.9224,18.0496,-0.987520051,0.389514715,1.38995696,1,4,5
5350805.04,4.031304734,0,6.1,43.4101,174623.7875,37,9.8584,3.6704,49.1525,1,2.840811816,1,65.1811,51.6562,68.1676,4.6253,9322,1.029620828,0,1.4388,0,34.9481,20.7892,-1.065048109,-0.791890783,0.573033441,1,1,4
5350805.06,3.837017356,0,8,31.8424,117857.5023,37,9.1297,19.6978,68.1943,1,2.895708284,1,56.0627,55.9187,69.7612,12.8463,6917,1.150590272,1,1.7454,0,26.6197,20.3443,-0.642491981,0.368838842,1.167306831,2,4,4
5350805.09,3.922526812,0,8.8,33.1369,128299.0605,35.5,10.0611,8.3285,76.3053,1,2.857110275,1,62.5815,55.0804,73.8025,9.9587,6550,1.081277316,0,1.4421,0,29.7754,19.3037,-1.02867867,-0.076198771,1.454335755,1,3,5
5350805.1,3.899099785,0,8.5,26.4934,122533.3922,37.8,7.853,10.075,57.263,1,2.826823976,1,62.7815,53.1334,71.3966,11.4703,7373,1.071071234,0,1.9924,0,31.4111,21.0492,-0.887000935,-0.314212477,0.870931991,1,3,4
5350805.12,4.074959586,0,9.6,38.5637,137888.1199,34.2,16.2113,11.2988,83.5518,1,2.850106441,1,65.1112,52.4389,68.3375,6.4959,11217,1.081328019,0,0.5316,0,36.0542,21.2495,0.08907,0.0357,0.8508,3,4,4
5350805.14,4.070132174,0,8,39.8169,150539.2048,34.3,9.9356,5.6634,87.6307,1,2.772098273,0,70.8929,46.1795,69.4372,5.1272,9944,1.036073422,0,0.3707,0,37.5334,21.6638,0.08907,0.0357,0.8508,3,4,4
5350805.15,4.044658107,0,8.7,40.1777,129584.2171,32.7,18.6655,9.7209,90.0757,1,2.851290428,1,63.2956,44.4907,70.185,8.5069,12686,1.062334498,0,1.0071,0,38.2762,20.3472,0.08907,0.0357,0.8508,3,4,4
5350805.16,4.085008775,0,8.1,41.073,146892.14,33.5,14.26,5.4527,90.699,1,2.780087726,0,67.6491,46.3904,68.4453,5.7444,8913,1.050502817,0,0.0878,0,32.1978,21.6619,-1.481440248,-0.061782276,1.708957751,1,3,5
